Name,Address,Phone,Email,Website,Google Maps Link
,,,"appstore@2x.png, turkish-opet@2x.png, sizeOzel@2x.png, no-avatar@2x.png, opet-fuchs@2x.png, footer-phone@2x.png, googleplay@2x.png, koc-logo-dark@2x.png, homebox-bg@2x.png, sunpet@2x.png",https://www.opet.com.tr/,https://www.google.com/maps/place/E%C5%9Farj+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb50039f5eb571:0x75a9c5c64b072b61!8m2!3d40.7583995!4d29.9784065!16s%2Fg%2F11x2yhd6w6!19sChIJcbVenwNQyxQRYSsHS8bFqXU?authuser=0&hl=tr&rclk=1
,,,"appstore@2x.png, turkish-opet@2x.png, sizeOzel@2x.png, no-avatar@2x.png, opet-fuchs@2x.png, footer-phone@2x.png, googleplay@2x.png, koc-logo-dark@2x.png, homebox-bg@2x.png, sunpet@2x.png",https://www.opet.com.tr/,https://www.google.com/maps/place/Opet/data=!4m7!3m6!1s0x14cb3b5dc4453f05:0x4f9625d3b6d2163f!8m2!3d40.7087!4d29.8952!16s%2Fg%2F11h4czbhjy!19sChIJBT9FxF07yxQRPxbSttMllk8?authuser=0&hl=tr&rclk=1
,,,,N/A,https://www.google.com/maps/place/Citroen+%C4%B0zmit/data=!4m7!3m6!1s0x14cb455e634f38b5:0x988fefd28130ba86!8m2!3d40.747995!4d29.957398!16s%2Fg%2F11p645sk27!19sChIJtThPY15FyxQRhrowgdLvj5g?authuser=0&hl=tr&rclk=1
,,,,N/A,https://www.google.com/maps/place/Trugo+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb4566c2547bfd:0x63aac1a3d975a5d3!8m2!3d40.754967!4d29.9471102!16s%2Fg%2F11wgx6t6p0!19sChIJ_XtUwmZFyxQR06V12aPBqmM?authuser=0&hl=tr&rclk=1
,,,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Trugo+Charging+Station/data=!4m7!3m6!1s0x14cb4ffd7fa62a79:0x32dab55ba8d1ddd6!8m2!3d40.7600321!4d29.9738849!16s%2Fg%2F11w483jjwy!19sChIJeSqmf_1PyxQR1t3RqFu12jI?authuser=0&hl=tr&rclk=1
,,,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/E%C5%9Farj+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb506a7896612b:0xcd3dbf0e4adf1b6c!8m2!3d40.7638339!4d30.0005286!16s%2Fg%2F11x2yfclwz!19sChIJK2GWeGpQyxQRbBvfSg6_Pc0?authuser=0&hl=tr&rclk=1
,,,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb4fe1035bd859:0xdab06b4cf5e4ddb9!8m2!3d40.7699208!4d29.970019!16s%2Fg%2F11jcdd1qln!19sChIJWdhbA-FPyxQRud3k9UxrsNo?authuser=0&hl=tr&rclk=1
,,,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Opet/data=!4m7!3m6!1s0x14cb51d38c75d357:0x22e36810e98dd456!8m2!3d40.7914346!4d29.9803939!16s%2Fg%2F113gt_2cw!19sChIJV9N1jNNRyxQRVtSN6RBo4yI?authuser=0&hl=tr&rclk=1
,,,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb4513b40db1a3:0x374255b55337aa5a!8m2!3d40.7398738!4d29.9429029!16s%2Fg%2F1tx75qf3!19sChIJo7ENtBNFyxQRWqo3U7VVQjc?authuser=0&hl=tr&rclk=1
,,,,N/A,https://www.google.com/maps/place/E%C5%9Farj+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb456a69655edf:0x79e486c7a16281a6!8m2!3d40.7445255!4d29.9496853!16s%2Fg%2F11x2yh4svf!19sChIJ315laWpFyxQRpoFioceG5Hk?authuser=0&hl=tr&rclk=1
,,,,N/A,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb45498c1be9a1:0xec3ffe86fb3ce083!8m2!3d40.715385!4d29.923252!16s%2Fg%2F11rb5qbk08!19sChIJoekbjElFyxQRg-A8-4b-P-w?authuser=0&hl=tr&rclk=1
,,,,N/A,https://www.google.com/maps/place/Turnagaz+-+%C4%B0hsan+Kaan+%C5%9Eensoy+Petrol/data=!4m7!3m6!1s0x14cb44e1b59e8de7:0x70572b821f1539ad!8m2!3d40.722167!4d29.9478403!16s%2Fg%2F11h6g28xmq!19sChIJ542eteFEyxQRrTkVH4IrV3A?authuser=0&hl=tr&rclk=1
,,,info@clixsolar.com,http://www.clixsolar.com/,https://www.google.com/maps/place/Shell/data=!4m7!3m6!1s0x14cb4533096ea03b:0x37a30295364f49df!8m2!3d40.756071!4d29.945359!16s%2Fg%2F11f8kfj1tw!19sChIJO6BuCTNFyxQR30lPNpUCozc?authuser=0&hl=tr&rclk=1
,,,ui@4.0,http://www.egesarj.com.tr/,https://www.google.com/maps/place/Zes+Charging+Station/data=!4m7!3m6!1s0x14cb445ebca336b7:0xd8f17052bf5ef645!8m2!3d40.7157148!4d29.9228089!16s%2Fg%2F11x2yh8ky0!19sChIJtzajvF5EyxQRRfZev1Jw8dg?authuser=0&hl=tr&rclk=1
,,,ui@4.0,http://www.egesarj.com.tr/,https://www.google.com/maps/place/CLIXSOLAR+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb5b00363eb379:0x5d61e68786a67608!8m2!3d40.7246975!4d29.9875799!16s%2Fg%2F11vpclvxjc!19sChIJebM-NgBbyxQRCHamhofmYV0?authuser=0&hl=tr&rclk=1
,,,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Egesarj+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb45f0b6186e17:0x2c7b4cfb9fdf9093!8m2!3d40.7595374!4d29.9339198!16s%2Fg%2F11l5hf5r9z!19sChIJF24YtvBFyxQRk5Dfn_tMeyw?authuser=0&hl=tr&rclk=1
,,,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb4f5f9054e13f:0xf8477709c445d074!8m2!3d40.7628847!4d29.9643041!16s%2Fg%2F11h75_42xm!19sChIJP-FUkF9PyxQRdNBFxAl3R_g?authuser=0&hl=tr&rclk=1
,,,info@elaris.com.tr,https://elaris.com.tr/,https://www.google.com/maps/place/Sardunya+Petrol/data=!4m7!3m6!1s0x14cb4f8d1836ab81:0x10b00afa1fa80c4a!8m2!3d40.7674231!4d29.9494198!16s%2Fg%2F11c2q2vjmf!19sChIJgas2GI1PyxQRSgyoH_oKsBA?authuser=0&hl=tr&rclk=1
,,,,https://lukoil.com.tr/,https://www.google.com/maps/place/E%C5%9Farj+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb41300d9cd20d:0x9bf5a89a7af77b3d!8m2!3d40.705972!4d29.8480561!16s%2Fg%2F11x2yg_jqp!19sChIJDdKcDTBByxQRPXv3epqo9Zs?authuser=0&hl=tr&rclk=1
,,,,https://lukoil.com.tr/,https://www.google.com/maps/place/Elaris+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb45f794d679eb:0x7c9001e0646e42bf!8m2!3d40.7152286!4d29.9188089!16s%2Fg%2F11vldkv_q6!19sChIJ63nWlPdFyxQRv0JuZOABkHw?authuser=0&hl=tr&rclk=1
D-Charge Şarj İstasyonu,"Eski Bağdat Yanyol 252, 41140 Başiskele",444 9 877,info@dcharge.com.tr,https://dcharge.com.tr/,https://www.google.com/maps/place/Lukoil/data=!4m7!3m6!1s0x14cb446790570859:0x5b6ab212ed1954bc!8m2!3d40.7125867!4d29.9181519!16s%2Fg%2F113gk92_v!19sChIJWQhXkGdEyxQRvFQZ7RKyals?authuser=0&hl=tr&rclk=1
Elaris Şarj İstasyonu,"Karadenizliler Mah. D-130 Karayolu, Cad No:282, 41140 Başiskele/Kocaeli",0850 255 3577,info@elaris.com.tr,https://elaris.com.tr/,https://www.google.com/maps/place/Sunpet/data=!4m7!3m6!1s0x14cb4553a77fbf61:0x8d66ea9af49dd658!8m2!3d40.747371!4d29.9710721!16s%2Fg%2F11g_zz3g74!19sChIJYb9_p1NFyxQRWNad9JrqZo0?authuser=0&hl=tr&rclk=1
,"Körfez, Gazanfer Bilge Blv, 41040 İzmit/Kocaeli",,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/D-Charge+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb455993e00133:0x4f017bf565a145ef!8m2!3d40.752917!4d29.9606847!16s%2Fg%2F11ww9ryp5g!19sChIJMwHgk1lFyxQR70WhZfV7AU8?authuser=0&hl=tr&rclk=1
ZES Şarj İstasyonu,"Körfez, Gazanfer Bilge Blv, 41040 İzmit/Kocaeli",,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Elaris+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb450d0014d703:0x9934c770409de7e0!8m2!3d40.7536874!4d29.9612032!16s%2Fg%2F11vk0_gpqh!19sChIJA9cUAA1FyxQR4OedQHDHNJk?authuser=0&hl=tr&rclk=1
Aytemiz,"Körfez, Mahmut Çavuş Cd. No:14, 41190 Başiskele/Kocaeli",,,https://www.aytemiz.com.tr/,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb4f086aec7d57:0x53f256326fa4f857!8m2!3d40.764435!4d29.939103!16s%2Fg%2F11wj5mmgdj!19sChIJV33saghPyxQRV_ikbzJW8lM?authuser=0&hl=tr&rclk=1
Aytemiz,"Körfez, Mahmut Çavuş Cd. No:14, 41190 Başiskele/Kocaeli",,,https://www.aytemiz.com.tr/,https://www.google.com/maps/place/Kaptan+Akaryak%C4%B1t+Nak.+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb4fc641ff9885:0xdf5b070d4375ee1!8m2!3d40.7674215!4d29.9683537!16s%2Fg%2F11h5rpptc1!19sChIJhZj_QcZPyxQR4V431HCw9Q0?authuser=0&hl=tr&rclk=1
Petrol Ofisi,"Sanayi, Ahmet Rasim Cd No:112, 41040 İzmit/Kocaeli",,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Aytemiz/data=!4m7!3m6!1s0x14cb4460996829c5:0xb8bcc2055567cfb1!8m2!3d40.7112561!4d29.9237221!16s%2Fg%2F11f55zms5j!19sChIJxSlomWBEyxQRsc9nVQXCvLg?authuser=0&hl=tr&rclk=1
Petrol Ofisi,"Sanayi, Ahmet Rasim Cd No:112, 41040 İzmit/Kocaeli",,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Elektrikli+Ara%C3%A7+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb41002be9d931:0xbc741646853607be!8m2!3d40.7057632!4d29.8721222!16s%2Fg%2F11vyd29l23!19sChIJMdnpKwBByxQRvgc2hUYWdLw?authuser=0&hl=tr&rclk=1
Petrol Ofisi,"Sanayi, Ahmet Rasim Cd No:112, 41040 İzmit/Kocaeli",,,https://www.petrolofisi.com.tr/,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb4543255248a1:0xf1a0137da07bf9c3!8m2!3d40.7486034!4d29.9545881!16s%2Fg%2F11c2ppg95q!19sChIJoUhSJUNFyxQRw_l7oH0ToPE?authuser=0&hl=tr&rclk=1
TotalEnergies İstasyonu,"Alikahya Fatih, Seymen Cd. No:43, 41310 İzmit/Kocaeli",,,http://www.totalistasyonlari.com.tr/,https://www.google.com/maps/place/Milangaz+Lpg+Terminali/data=!4m7!3m6!1s0x14cb45445e9fcead:0xcae509b01f3e9940!8m2!3d40.745541!4d29.958415!16s%2Fg%2F1pty0fk_0!19sChIJrc6fXkRFyxQRQJk-H7AJ5co?authuser=0&hl=tr&rclk=1
TotalEnergies İstasyonu,"Alikahya Fatih, Seymen Cd. No:43, 41310 İzmit/Kocaeli",,,http://www.totalistasyonlari.com.tr/,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb45e31250dccf:0x8296a6ea83192621!8m2!3d40.7577679!4d29.9430244!16s%2Fg%2F11wj5kn8d6!19sChIJz9xQEuNFyxQRISYZg-qmloI?authuser=0&hl=tr&rclk=1
ZES Şarj İstasyonu,"Bosch Araç Servisi, Karadenizliler Mah. D-130 Yanyol Cad. No:254 Balans, 41090 Başiskele/Kocaeli",0850 339 9937,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/TotalEnergies+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb51fd9cb199b5:0x81c73a1feca1b01f!8m2!3d40.7754882!4d29.9765685!16s%2Fg%2F11q2x0zkd9!19sChIJtZmxnP1RyxQRH7Ch7B86x4E?authuser=0&hl=tr&rclk=1
ZES Şarj İstasyonu,"Bosch Araç Servisi, Karadenizliler Mah. D-130 Yanyol Cad. No:254 Balans, 41090 Başiskele/Kocaeli",0850 339 9937,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Aygaz+Otogaz/data=!4m7!3m6!1s0x14cb4553a8097e3f:0xe037f5a4d6a1363d!8m2!3d40.7474078!4d29.9710953!16s%2Fg%2F11j2lvr82r!19sChIJP34JqFNFyxQRPTah1qT1N-A?authuser=0&hl=tr&rclk=1
ZES Şarj İstasyonu,"Bosch Araç Servisi, Karadenizliler Mah. D-130 Yanyol Cad. No:254 Balans, 41090 Başiskele/Kocaeli",0850 339 9937,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb4553039ae9fb:0xf28f83cc5de7f455!8m2!3d40.752193!4d29.960686!16s%2Fg%2F11pxn83zg_!19sChIJ--maA1NFyxQRVfTnXcyDj_I?authuser=0&hl=tr&rclk=1
Gesan Yatirim Ve Ticaret A.Ş. İZMİT,"Karadenizliler, Alsancak Cd. No:307, 41140 Başiskele/Kocaeli",(0262) 349 27 00,,N/A,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb45326bd44373:0x5867e6c73f05def1!8m2!3d40.7438443!4d29.9440509!16s%2Fg%2F11h75_d286!19sChIJc0PUazJFyxQR8d4FP8fmZ1g?authuser=0&hl=tr&rclk=1
Gesan Yatirim Ve Ticaret A.Ş. İZMİT,"Karadenizliler, Alsancak Cd. No:307, 41140 Başiskele/Kocaeli",(0262) 349 27 00,,N/A,https://www.google.com/maps/place/Demal+Otogaz+M%C3%BChendislik+Lpg+Montaj%C4%B1+%2F+Periyodik+BAKIM/data=!4m7!3m6!1s0x14cb45d1d445acbb:0xfa4ae37e1891b074!8m2!3d40.7477776!4d29.9484277!16s%2Fg%2F11j0k2mt05!19sChIJu6xF1NFFyxQRdLCRGH7jSvo?authuser=0&hl=tr&rclk=1
Gesan Yatirim Ve Ticaret A.Ş. İZMİT,"Karadenizliler, Alsancak Cd. No:307, 41140 Başiskele/Kocaeli",(0262) 349 27 00,,N/A,https://www.google.com/maps/place/Gesan+Yatirim+Ve+Ticaret+A.%C5%9E.+%C4%B0ZM%C4%B0T/data=!4m7!3m6!1s0x14cb4553a77fbf61:0xdc1d6ce85b246ccb!8m2!3d40.7474576!4d29.971132!16s%2Fg%2F11fxvxvv86!19sChIJYb9_p1NFyxQRy2wkW-hsHdw?authuser=0&hl=tr&rclk=1
Opet Alternatif Petrol,"Körfez, Ankara Karayolu Caddesi No.10, 41040 İzmit/Kocaeli",,info@alternatifpetrol.com,http://www.alternatifpetrol.com/,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb4fe43e69a52b:0x69ffbb607762460!8m2!3d40.767917!4d29.9668524!16s%2Fg%2F11h5s0_ymd!19sChIJK6VpPuRPyxQRYCR2B7b7nwY?authuser=0&hl=tr&rclk=1
Opet Alternatif Petrol,"Körfez, Ankara Karayolu Caddesi No.10, 41040 İzmit/Kocaeli",,info@alternatifpetrol.com,http://www.alternatifpetrol.com/,https://www.google.com/maps/place/D-Charge+Charging+Station/data=!4m7!3m6!1s0x14cb455b1b51ecd1:0x5d76e83464e5bec1!8m2!3d40.7496015!4d29.9592522!16s%2Fg%2F11ww6p1k6s!19sChIJ0exRG1tFyxQRwb7lZDTodl0?authuser=0&hl=tr&rclk=1
,"Karadenizliler Mah. D-130 Karayolu Cad. No:282, 41140 Başiskele/Kocaeli",,,http://www.tppd.com.tr/,https://www.google.com/maps/place/Opet+Alternatif+Petrol/data=!4m7!3m6!1s0x14cb4fc7174820cf:0x3650b7e73348ce14!8m2!3d40.7621453!4d29.9563843!16s%2Fg%2F11h2g3yvrg!19sChIJzyBIF8dPyxQRFM5IM-e3UDY?authuser=0&hl=tr&rclk=1
Türkiye Petrolleri,"Karadenizliler Mah. D-130 Karayolu Cad. No:282, 41140 Başiskele/Kocaeli",,,http://www.tppd.com.tr/,https://www.google.com/maps/place/Opet/data=!4m7!3m6!1s0x14cb4fcc0bfe8975:0x5916aaeb5a616d9b!8m2!3d40.7672024!4d29.9682035!16s%2Fg%2F1tctj3mn!19sChIJdYn-C8xPyxQRm21hWuuqFlk?authuser=0&hl=tr&rclk=1
Türkiye Petrolleri,"Karadenizliler Mah. D-130 Karayolu Cad. No:282, 41140 Başiskele/Kocaeli",,,http://www.tppd.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+Petrolleri/data=!4m7!3m6!1s0x14cb4559c9208e01:0xfdc5167b1ac65fbe!8m2!3d40.753692!4d29.961165!16s%2Fg%2F11gwmhkc66!19sChIJAY4gyVlFyxQRvl_GGnsWxf0?authuser=0&hl=tr&rclk=1
,,,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Opet/data=!4m7!3m6!1s0x14cb4584511bc075:0x575c10f312364c13!8m2!3d40.762065!4d29.920014!16s%2Fg%2F1tr6pm37!19sChIJdcAbUYRFyxQRE0w2EvMQXFc?authuser=0&hl=tr&rclk=1
,,,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Petrol+Ofisi/data=!4m7!3m6!1s0x14cb4f92fde920ef:0xc43717173b447581!8m2!3d40.7628946!4d29.9474912!16s%2Fg%2F11h75_g9jb!19sChIJ7yDp_ZJPyxQRgXVEOxcXN8Q?authuser=0&hl=tr&rclk=1
Total Turkey Pazarlama A.Ş.-Yahyakaptan,"Ovacık D100 Caddesi No:14, 41140 Başiskele",(0262) 312 10 40,,N/A,https://www.google.com/maps/place/ZES+%C5%9Earj+%C4%B0stasyonu/data=!4m7!3m6!1s0x14cb453bd7364c55:0x737e18bb9c64d84d!8m2!3d40.7474885!4d29.9453637!16s%2Fg%2F11wj5jkfxn!19sChIJVUw21ztFyxQRTdhknLsYfnM?authuser=0&hl=tr&rclk=1
Total Turkey Pazarlama A.Ş.-Yahyakaptan,"Ovacık D100 Caddesi No:14, 41140 Başiskele",(0262) 312 10 40,,N/A,https://www.google.com/maps/place/ARSLAN+%C5%9E%C4%B0M%C5%9EEK+PETROL/data=!4m7!3m6!1s0x14cb4fbf7cab3fff:0x2ea4f6b3ca834eac!8m2!3d40.767917!4d29.966849!16s%2Fg%2F11jftf6pf1!19sChIJ_z-rfL9PyxQRrE6DyrP2pC4?authuser=0&hl=tr&rclk=1
ZES Şarj İstasyonu,"Yuvacık Yakacık, Bostan sk No:17, 41190 Başiskele/Kocaeli",0850 339 9937,"info@zes.net, zesdijital@hs03.kep.tr",https://zes.net/,https://www.google.com/maps/place/Total+Turkey+Pazarlama+A.%C5%9E.-Yahyakaptan/data=!4m7!3m6!1s0x14cb4ffd735f6deb:0x2d0f4a2b992a2bcb!8m2!3d40.7607219!4d29.9736275!16s%2Fg%2F1vd39582!19sChIJ621fc_1PyxQRyysqmStKDy0?authuser=0&hl=tr&rclk=1
